Running GRASP algorithm...
Running with 31 threads (Available processors: 31).
Seconds: 0, Total Iterations: 100, Iteration per second: Infinity, Best solution: 339452 found at 0s
Seconds: 49, Total Iterations: 326700, Iteration per second: 6667.346939, Best solution: 343339 found at 2s
Seconds: 49, Total Iterations: 326800, Iteration per second: 6669.387755, Best solution: 343339 found at 2s
Seconds: 49, Total Iterations: 326900, Iteration per second: 6671.428571, Best solution: 343339 found at 2s
Seconds: 49, Total Iterations: 327000, Iteration per second: 6673.469388, Best solution: 343339 found at 2s
Seconds: 49, Total Iterations: 327100, Iteration per second: 6675.510204, Best solution: 343339 found at 2s
Seconds: 49, Total Iterations: 327200, Iteration per second: 6677.551020, Best solution: 343339 found at 2s
Seconds: 49, Total Iterations: 327300, Iteration per second: 6679.591837, Best solution: 343339 found at 2s
Seconds: 49, Total Iterations: 327400, Iteration per second: 6681.632653, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 327500, Iteration per second: 6550.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 327600, Iteration per second: 6552.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 327700, Iteration per second: 6554.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 327800, Iteration per second: 6556.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 327900, Iteration per second: 6558.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 328000, Iteration per second: 6560.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 328100, Iteration per second: 6562.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 328200, Iteration per second: 6564.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 328300, Iteration per second: 6566.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 328400, Iteration per second: 6568.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 328500, Iteration per second: 6570.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 328600, Iteration per second: 6572.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 328700, Iteration per second: 6574.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 328800, Iteration per second: 6576.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 328900, Iteration per second: 6578.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 329000, Iteration per second: 6580.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 329100, Iteration per second: 6582.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 329200, Iteration per second: 6584.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 329300, Iteration per second: 6586.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 329400, Iteration per second: 6588.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 329500, Iteration per second: 6590.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 329600, Iteration per second: 6592.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 329700, Iteration per second: 6594.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 329800, Iteration per second: 6596.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 329900, Iteration per second: 6598.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 330000, Iteration per second: 6600.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 330100, Iteration per second: 6602.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 330200, Iteration per second: 6604.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 330300, Iteration per second: 6606.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 330400, Iteration per second: 6608.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 330500, Iteration per second: 6610.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 330600, Iteration per second: 6612.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 330700, Iteration per second: 6614.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 330800, Iteration per second: 6616.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 330900, Iteration per second: 6618.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 331000, Iteration per second: 6620.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 331100, Iteration per second: 6622.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 331200, Iteration per second: 6624.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 331300, Iteration per second: 6626.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 331400, Iteration per second: 6628.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 331500, Iteration per second: 6630.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 331600, Iteration per second: 6632.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 331700, Iteration per second: 6634.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 331800, Iteration per second: 6636.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 331900, Iteration per second: 6638.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 332000, Iteration per second: 6640.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 332100, Iteration per second: 6642.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 332200, Iteration per second: 6644.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 332300, Iteration per second: 6646.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 332400, Iteration per second: 6648.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 332500, Iteration per second: 6650.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 332600, Iteration per second: 6652.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 332700, Iteration per second: 6654.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 332800, Iteration per second: 6656.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 332900, Iteration per second: 6658.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 333000, Iteration per second: 6660.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 333100, Iteration per second: 6662.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 333200, Iteration per second: 6664.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 333300, Iteration per second: 6666.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 333400, Iteration per second: 6668.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 333500, Iteration per second: 6670.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 333600, Iteration per second: 6672.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 333700, Iteration per second: 6674.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 333800, Iteration per second: 6676.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 333900, Iteration per second: 6678.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 334000, Iteration per second: 6680.000000, Best solution: 343339 found at 2s
Seconds: 50, Total Iterations: 334100, Iteration per second: 6682.000000, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 334200, Iteration per second: 6552.941176, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 334300, Iteration per second: 6554.901961, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 334400, Iteration per second: 6556.862745, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 334500, Iteration per second: 6558.823529, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 334600, Iteration per second: 6560.784314, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 334700, Iteration per second: 6562.745098, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 334800, Iteration per second: 6564.705882, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 334900, Iteration per second: 6566.666667, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 335000, Iteration per second: 6568.627451, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 335100, Iteration per second: 6570.588235, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 335200, Iteration per second: 6572.549020, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 335300, Iteration per second: 6574.509804, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 335400, Iteration per second: 6576.470588, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 335500, Iteration per second: 6578.431373, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 335600, Iteration per second: 6580.392157, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 335700, Iteration per second: 6582.352941, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 335800, Iteration per second: 6584.313725, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 335900, Iteration per second: 6586.274510, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 336000, Iteration per second: 6588.235294, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 336100, Iteration per second: 6590.196078, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 336200, Iteration per second: 6592.156863, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 336300, Iteration per second: 6594.117647, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 336400, Iteration per second: 6596.078431, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 336500, Iteration per second: 6598.039216, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 336600, Iteration per second: 6600.000000, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 336700, Iteration per second: 6601.960784, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 336800, Iteration per second: 6603.921569, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 336900, Iteration per second: 6605.882353, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 337000, Iteration per second: 6607.843137, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 337100, Iteration per second: 6609.803922, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 337200, Iteration per second: 6611.764706, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 337300, Iteration per second: 6613.725490, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 337400, Iteration per second: 6615.686275, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 337500, Iteration per second: 6617.647059, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 337600, Iteration per second: 6619.607843, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 337700, Iteration per second: 6621.568627, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 337800, Iteration per second: 6623.529412, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 337900, Iteration per second: 6625.490196, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 338000, Iteration per second: 6627.450980, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 338100, Iteration per second: 6629.411765, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 338200, Iteration per second: 6631.372549, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 338300, Iteration per second: 6633.333333, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 338400, Iteration per second: 6635.294118, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 338500, Iteration per second: 6637.254902, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 338600, Iteration per second: 6639.215686, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 338700, Iteration per second: 6641.176471, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 338800, Iteration per second: 6643.137255, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 338900, Iteration per second: 6645.098039, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 339000, Iteration per second: 6647.058824, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 339100, Iteration per second: 6649.019608, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 339200, Iteration per second: 6650.980392, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 339300, Iteration per second: 6652.941176, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 339400, Iteration per second: 6654.901961, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 339500, Iteration per second: 6656.862745, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 339600, Iteration per second: 6658.823529, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 339700, Iteration per second: 6660.784314, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 339800, Iteration per second: 6662.745098, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 339900, Iteration per second: 6664.705882, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 340000, Iteration per second: 6666.666667, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 340100, Iteration per second: 6668.627451, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 340200, Iteration per second: 6670.588235, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 340300, Iteration per second: 6672.549020, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 340400, Iteration per second: 6674.509804, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 340500, Iteration per second: 6676.470588, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 340600, Iteration per second: 6678.431373, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 340700, Iteration per second: 6680.392157, Best solution: 343339 found at 2s
Seconds: 51, Total Iterations: 340800, Iteration per second: 6682.352941, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 340900, Iteration per second: 6555.769231, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 341000, Iteration per second: 6557.692308, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 341100, Iteration per second: 6559.615385, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 341200, Iteration per second: 6561.538462, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 341300, Iteration per second: 6563.461538, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 341400, Iteration per second: 6565.384615, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 341500, Iteration per second: 6567.307692, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 341600, Iteration per second: 6569.230769, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 341700, Iteration per second: 6571.153846, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 341800, Iteration per second: 6573.076923, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 341900, Iteration per second: 6575.000000, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 342000, Iteration per second: 6576.923077, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 342100, Iteration per second: 6578.846154, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 342200, Iteration per second: 6580.769231, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 342300, Iteration per second: 6582.692308, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 342400, Iteration per second: 6584.615385, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 342500, Iteration per second: 6586.538462, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 342600, Iteration per second: 6588.461538, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 342700, Iteration per second: 6590.384615, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 342800, Iteration per second: 6592.307692, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 342900, Iteration per second: 6594.230769, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 343000, Iteration per second: 6596.153846, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 343100, Iteration per second: 6598.076923, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 343200, Iteration per second: 6600.000000, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 343300, Iteration per second: 6601.923077, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 343400, Iteration per second: 6603.846154, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 343500, Iteration per second: 6605.769231, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 343600, Iteration per second: 6607.692308, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 343700, Iteration per second: 6609.615385, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 343800, Iteration per second: 6611.538462, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 343900, Iteration per second: 6613.461538, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 344000, Iteration per second: 6615.384615, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 344100, Iteration per second: 6617.307692, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 344200, Iteration per second: 6619.230769, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 344300, Iteration per second: 6621.153846, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 344400, Iteration per second: 6623.076923, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 344500, Iteration per second: 6625.000000, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 344600, Iteration per second: 6626.923077, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 344700, Iteration per second: 6628.846154, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 344800, Iteration per second: 6630.769231, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 344900, Iteration per second: 6632.692308, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 345000, Iteration per second: 6634.615385, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 345100, Iteration per second: 6636.538462, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 345200, Iteration per second: 6638.461538, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 345300, Iteration per second: 6640.384615, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 345400, Iteration per second: 6642.307692, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 345500, Iteration per second: 6644.230769, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 345600, Iteration per second: 6646.153846, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 345700, Iteration per second: 6648.076923, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 345800, Iteration per second: 6650.000000, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 345900, Iteration per second: 6651.923077, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 346000, Iteration per second: 6653.846154, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 346100, Iteration per second: 6655.769231, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 346200, Iteration per second: 6657.692308, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 346300, Iteration per second: 6659.615385, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 346400, Iteration per second: 6661.538462, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 346500, Iteration per second: 6663.461538, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 346600, Iteration per second: 6665.384615, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 346700, Iteration per second: 6667.307692, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 346800, Iteration per second: 6669.230769, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 346900, Iteration per second: 6671.153846, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 347000, Iteration per second: 6673.076923, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 347100, Iteration per second: 6675.000000, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 347200, Iteration per second: 6676.923077, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 347300, Iteration per second: 6678.846154, Best solution: 343339 found at 2s
Seconds: 52, Total Iterations: 347400, Iteration per second: 6680.769231, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 347500, Iteration per second: 6556.603774, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 347600, Iteration per second: 6558.490566, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 347700, Iteration per second: 6560.377358, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 347800, Iteration per second: 6562.264151, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 347900, Iteration per second: 6564.150943, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 348000, Iteration per second: 6566.037736, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 348100, Iteration per second: 6567.924528, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 348200, Iteration per second: 6569.811321, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 348300, Iteration per second: 6571.698113, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 348400, Iteration per second: 6573.584906, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 348500, Iteration per second: 6575.471698, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 348600, Iteration per second: 6577.358491, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 348700, Iteration per second: 6579.245283, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 348800, Iteration per second: 6581.132075, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 348900, Iteration per second: 6583.018868, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 349000, Iteration per second: 6584.905660, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 349100, Iteration per second: 6586.792453, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 349200, Iteration per second: 6588.679245, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 349300, Iteration per second: 6590.566038, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 349400, Iteration per second: 6592.452830, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 349500, Iteration per second: 6594.339623, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 349600, Iteration per second: 6596.226415, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 349700, Iteration per second: 6598.113208, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 349800, Iteration per second: 6600.000000, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 349900, Iteration per second: 6601.886792, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 350000, Iteration per second: 6603.773585, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 350100, Iteration per second: 6605.660377, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 350200, Iteration per second: 6607.547170, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 350300, Iteration per second: 6609.433962, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 350400, Iteration per second: 6611.320755, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 350500, Iteration per second: 6613.207547, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 350600, Iteration per second: 6615.094340, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 350700, Iteration per second: 6616.981132, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 350800, Iteration per second: 6618.867925, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 350900, Iteration per second: 6620.754717, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 351000, Iteration per second: 6622.641509, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 351100, Iteration per second: 6624.528302, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 351200, Iteration per second: 6626.415094, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 351300, Iteration per second: 6628.301887, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 351400, Iteration per second: 6630.188679, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 351500, Iteration per second: 6632.075472, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 351600, Iteration per second: 6633.962264, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 351700, Iteration per second: 6635.849057, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 351800, Iteration per second: 6637.735849, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 351900, Iteration per second: 6639.622642, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 352000, Iteration per second: 6641.509434, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 352100, Iteration per second: 6643.396226, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 352200, Iteration per second: 6645.283019, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 352300, Iteration per second: 6647.169811, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 352400, Iteration per second: 6649.056604, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 352500, Iteration per second: 6650.943396, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 352600, Iteration per second: 6652.830189, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 352700, Iteration per second: 6654.716981, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 352800, Iteration per second: 6656.603774, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 352900, Iteration per second: 6658.490566, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 353000, Iteration per second: 6660.377358, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 353100, Iteration per second: 6662.264151, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 353200, Iteration per second: 6664.150943, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 353300, Iteration per second: 6666.037736, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 353400, Iteration per second: 6667.924528, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 353500, Iteration per second: 6669.811321, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 353600, Iteration per second: 6671.698113, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 353700, Iteration per second: 6673.584906, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 353800, Iteration per second: 6675.471698, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 353900, Iteration per second: 6677.358491, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 354000, Iteration per second: 6679.245283, Best solution: 343339 found at 2s
Seconds: 53, Total Iterations: 354100, Iteration per second: 6681.132075, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 354200, Iteration per second: 6559.259259, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 354300, Iteration per second: 6561.111111, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 354400, Iteration per second: 6562.962963, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 354500, Iteration per second: 6564.814815, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 354600, Iteration per second: 6566.666667, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 354700, Iteration per second: 6568.518519, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 354800, Iteration per second: 6570.370370, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 354900, Iteration per second: 6572.222222, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 355000, Iteration per second: 6574.074074, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 355100, Iteration per second: 6575.925926, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 355200, Iteration per second: 6577.777778, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 355300, Iteration per second: 6579.629630, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 355400, Iteration per second: 6581.481481, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 355500, Iteration per second: 6583.333333, Best solution: 343339 found at 2s
Seconds: 54, Total Iterations: 355600, Iteration per second: 6585.185185, Best solution: 343339 found at 2s
